dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,postalCode,lastSeen
31/03/2016 17:51,BMW_318i,private,offer,4990,control,limousine,2004,manual,143,3er,150000,2,petrol,bmw,no,31/03/2016 0:00,36041,6/4/2016 11:44
8/3/2016 17:47,Polo_6R_1.2_TDI_Bluemotion_Umbau_auf_R_line,private,offer,11999,control,,2017,,0,polo,90000,4,diesel,volkswagen,no,8/3/2016 0:00,66333,22/03/2016 2:15
20/03/2016 21:37,Volkswagen_Golf_1.9_TDI,private,offer,1500,test,limousine,1998,manual,90,golf,150000,9,diesel,volkswagen,yes,20/03/2016 0:00,16909,27/03/2016 12:44
7/3/2016 23:43,Mercedes_Benz_C_180_T_Classic,private,offer,600,test,station wagon,1998,manual,122,c_klasse,150000,3,petrol,mercedes_benz,yes,7/3/2016 0:00,22335,7/4/2016 9:16
24/03/2016 13:52,Super_Auto,private,offer,4500,control,bus,2003,manual,105,touran,150000,5,diesel,volkswagen,,24/03/2016 0:00,97855,7/4/2016 5:17
2/4/2016 17:57,VW_Golf_IV_Cabrio_1_4_TSI,private,offer,15300,control,cabrio,2012,manual,122,golf,40000,2,petrol,volkswagen,no,2/4/2016 0:00,79761,6/4/2016 17:18
28/03/2016 16:52,V_40_nicht_neu__aber_zuverlaessig,private,offer,500,test,station wagon,1997,automatic,120,v40,150000,5,petrol,volvo,,28/03/2016 0:00,16540,1/4/2016 1:44
6/3/2016 19:48,Smart_ForTwo,private,offer,9200,control,cabrio,2013,automatic,71,fortwo,20000,6,petrol,smart,no,6/3/2016 0:00,88046,6/4/2016 23:15
12/3/2016 21:52,BMW_328i,private,offer,6000,test,cabrio,1995,manual,193,3er,150000,3,petrol,bmw,no,12/3/2016 0:00,81675,31/03/2016 2:16
3/4/2016 17:41,Mercedes_Benz_CLK_Cabrio_200_Kompressor_Elegance,private,offer,8450,test,cabrio,2004,automatic,163,clk,150000,3,petrol,mercedes_benz,no,3/4/2016 0:00,59073,5/4/2016 17:26
14/03/2016 16:46,Winterraeder_FORD,private,offer,350,test,,2005,,0,focus,5000,0,,ford,,14/03/2016 0:00,40549,14/03/2016 16:46
30/03/2016 7:01,Audi_A4_mit_top_Ausstattung_170_ps_zum_Tauschen,private,offer,1,test,limousine,2011,manual,170,a4,150000,1,diesel,audi,no,30/03/2016 0:00,32839,30/03/2016 9:44
20/03/2016 7:56,Audi_A3_Limousine_1_4_150_PS,private,offer,21700,control,limousine,2014,manual,150,a3,20000,9,petrol,audi,no,20/03/2016 0:00,85101,6/4/2016 4:44
4/4/2016 21:57,Mercedes_Benz_W124_220E_E220,private,offer,1450,test,limousine,1992,automatic,150,e_klasse,150000,11,petrol,mercedes_benz,no,4/4/2016 0:00,53639,7/4/2016 1:16
27/03/2016 16:54,CitroÃ«n_C_Crosser_FAP_DCS_Exclusive,private,offer,17900,test,suv,2011,automatic,156,others,90000,8,diesel,citroen,no,27/03/2016 0:00,27753,5/4/2016 12:44
14/03/2016 18:53,Suzuki_Swift_Dance_Modell_2007_Tuev_neu_Klima_Sitzheizung__5_tuerig,private,offer,3800,test,small car,2006,manual,92,swift,125000,12,petrol,suzuki,no,14/03/2016 0:00,99086,6/4/2016 3:16
24/03/2016 18:38,Volkswagen_Polo_1.4_TDI_DPF_Tour_Edition,private,offer,4900,test,small car,2007,manual,69,polo,150000,6,diesel,volkswagen,no,24/03/2016 0:00,49828,7/4/2016 12:16
14/03/2016 22:06,Chrysler_300C_Touring_3.0_CRD_DPF_Automatik,private,offer,11200,control,station wagon,2007,automatic,218,300c,150000,12,diesel,chrysler,no,14/03/2016 0:00,61118,28/03/2016 17:45
28/03/2016 17:48,BMW_Z_3_Cabrio,private,offer,4490,test,cabrio,1997,manual,110,z_reihe,125000,12,petrol,bmw,no,28/03/2016 0:00,26931,6/4/2016 23:45
28/03/2016 23:39,Toyota_Auris_1.6_Club,private,offer,10999,test,limousine,2012,manual,132,auris,70000,6,petrol,toyota,no,28/03/2016 0:00,44269,7/4/2016 8:17
15/03/2016 19:43,opel_sintra_3l,private,offer,500,control,bus,1997,automatic,201,others,5000,1,petrol,opel,yes,15/03/2016 0:00,37603,15/03/2016 19:43
1/4/2016 16:41,Omega_3_0_Sport_Mv6_Caravan,private,offer,900,control,,2017,manual,211,omega,150000,0,petrol,opel,,1/4/2016 0:00,54523,5/4/2016 11:44
30/03/2016 12:51,Mazda_323F,private,offer,700,control,small car,1997,manual,88,3_reihe,150000,0,petrol,mazda,,30/03/2016 0:00,68775,7/4/2016 3:44
22/03/2016 22:37,VW_Polo_6n_mit_CD/MP3_8_facher_Bereifung_Sportauspuff___TÃV_Neu__,private,offer,0,control,small car,1994,manual,60,polo,150000,6,petrol,volkswagen,no,22/03/2016 0:00,23554,24/03/2016 12:16
22/03/2016 19:53,Opel_Astra_16V_Dream,private,offer,1250,test,limousine,1996,automatic,101,astra,150000,6,petrol,opel,no,22/03/2016 0:00,64832,6/4/2016 14:17
2/4/2016 17:38,Fiat_Grande_Punto_1.4_8V_Dualogic_Dynamic,private,offer,5800,control,small car,2009,automatic,77,others,50000,3,petrol,fiat,no,2/4/2016 0:00,27751,6/4/2016 16:45
2/4/2016 21:51,MINI_Cooper_S_CoupÃ©__JCW_Paket_,private,offer,15100,test,coupe,2012,manual,184,cooper,60000,2,petrol,mini,no,2/4/2016 0:00,73072,6/4/2016 23:44
2/4/2016 21:57,Ford_Fiesta_Titanium_Sonder_Modell_TÃV_NEU_Service_NEU_Scheckheft,private,offer,7490,test,limousine,2011,manual,82,fiesta,125000,12,petrol,ford,no,2/4/2016 0:00,80937,6/4/2016 23:45
29/03/2016 17:37,Stadtflitzer_CitroÃ«n_C3_1.1_2.Hand__Top_Zustand__TÃV_neu,private,offer,2850,control,small car,2002,manual,60,c3,100000,11,petrol,citroen,no,29/03/2016 0:00,28777,6/4/2016 8:44
26/03/2016 19:38,Audi_A3__quattro,private,offer,6350,control,limousine,2005,manual,250,a3,150000,2,lpg,audi,yes,26/03/2016 0:00,40789,29/03/2016 22:17
16/03/2016 13:37,FIESTA_TDCI_90_PS_Klima,private,offer,3000,control,limousine,2009,manual,90,fiesta,90000,5,diesel,ford,no,16/03/2016 0:00,77815,16/03/2016 13:37
25/03/2016 12:47,VW_Polo_86c_COUPE,private,offer,200,test,coupe,1993,manual,55,polo,150000,6,petrol,volkswagen,yes,25/03/2016 0:00,95346,25/03/2016 12:47
5/3/2016 16:55,FORD_Maverick_Nissan_Terrano_ll__Offroad,private,offer,500,control,suv,1994,manual,124,,150000,0,,ford,,5/3/2016 0:00,37351,11/3/2016 15:18
22/03/2016 7:36,C180_Prinz_Gasanlage_voll_Scheckheft_gepflegt._______EZ._2006,private,offer,6950,control,station wagon,2006,automatic,0,c_klasse,150000,1,lpg,mercedes_benz,,22/03/2016 0:00,56626,5/4/2016 20:16
30/03/2016 23:57,Renault_Twingo_1.2_16V_LPG_Gas_Tuev_neu,private,offer,1950,control,small car,2003,manual,75,twingo,150000,12,petrol,renault,no,30/03/2016 0:00,46145,6/4/2016 0:17
1/4/2016 22:49,VW_Passat_35i_Baustellenfahrzeug_Bastlerauto_Teiletraeger,private,offer,100,test,station wagon,1996,manual,105,,150000,9,petrol,volkswagen,,1/4/2016 0:00,88178,5/4/2016 21:45
9/3/2016 15:38,Mitsubishi_L200_Pick_Up_4x4_Invite_Double_Cab,private,offer,8900,control,suv,2007,manual,136,others,150000,6,diesel,mitsubishi,no,9/3/2016 0:00,63741,10/3/2016 11:16
30/03/2016 23:58,Skoda_Fabia_1.4_16V_Classic,private,offer,4800,control,small car,2008,manual,86,fabia,90000,6,petrol,skoda,no,30/03/2016 0:00,67813,6/4/2016 0:17
3/4/2016 13:47,Mercedes_Benz_E_320_CDI,private,offer,6350,control,limousine,2003,automatic,204,e_klasse,150000,9,diesel,mercedes_benz,no,3/4/2016 0:00,21029,5/4/2016 12:45
5/4/2016 23:36,Mercedes_Benz_A_140_Classic,private,offer,1600,control,limousine,1998,manual,82,a_klasse,150000,8,petrol,mercedes_benz,no,5/4/2016 0:00,22527,5/4/2016 23:36
7/3/2016 1:51,Volkswagen_sharan,private,offer,8500,control,bus,2009,,0,sharan,150000,3,,volkswagen,no,7/3/2016 0:00,17036,7/4/2016 10:46
11/3/2016 18:41,Opel_Corsa_1.3_CDTI_/_Guter_Zustand_/_Laeuft_1.A,private,offer,3450,test,small car,2008,manual,75,corsa,150000,5,diesel,opel,no,11/3/2016 0:00,55232,14/03/2016 16:16
30/03/2016 15:57,Nissan_Pixo_1.0_acenta,private,offer,3500,test,small car,2009,manual,68,others,90000,6,petrol,nissan,no,30/03/2016 0:00,79761,7/4/2016 7:15
11/3/2016 2:02,Variant_Golf_V_TDI_DPF_DSG_2_0_Mit_Tuev_2017,private,offer,0,test,station wagon,2009,automatic,150,golf,100000,8,,volkswagen,,11/3/2016 0:00,53489,11/3/2016 8:39
9/3/2016 17:47,"Chevrolet_Nubira_1.6_LPG_""TÃV_04/17""Scheckheft""",private,offer,2599,test,station wagon,2007,manual,109,others,150000,12,lpg,chevrolet,no,9/3/2016 0:00,92536,15/03/2016 4:44
5/3/2016 14:39,BMW_316i_sauber_und_tiefergelegt,private,offer,1300,control,limousine,1997,manual,102,3er,150000,9,petrol,bmw,no,5/3/2016 0:00,74080,7/4/2016 9:15
4/4/2016 23:54,Volkswagen_Passat_Variant_1.8_CL,private,offer,500,control,station wagon,1996,manual,90,passat,150000,3,petrol,volkswagen,no,4/4/2016 0:00,63165,7/4/2016 10:15
10/3/2016 11:53,Peugeot_206_CC_HDi_FAP_110_RC_Line,private,offer,2800,test,cabrio,2006,manual,109,2_reihe,125000,7,diesel,peugeot,no,10/3/2016 0:00,50259,10/3/2016 12:40
23/03/2016 17:48,Audi_A4_1.8,private,offer,1299,control,limousine,1997,manual,125,a4,150000,6,petrol,audi,no,23/03/2016 0:00,9429,27/03/2016 22:45
17/03/2016 12:51,Sehr_sauberes_Fahrzeuge,private,offer,650,test,small car,1994,manual,65,corolla,150000,1,petrol,toyota,no,17/03/2016 0:00,28717,6/4/2016 16:47
10/3/2016 11:50,Golf_III_1_6_Pink_Floyd_Tuev_Feb._2018,private,offer,1350,test,small car,1995,manual,75,golf,150000,1,petrol,volkswagen,no,10/3/2016 0:00,40764,15/03/2016 20:45
22/03/2016 11:49,BMW_730d_Inviduel,private,offer,21000,control,limousine,2009,automatic,245,7er,150000,11,diesel,bmw,no,22/03/2016 0:00,44623,6/4/2016 0:16
12/3/2016 16:54,Seat_Alhambra_1.9_TDI,private,offer,4200,control,bus,2004,manual,116,alhambra,150000,3,diesel,seat,no,12/3/2016 0:00,12309,14/03/2016 9:15
27/03/2016 22:57,Volkswagen_Passat_2.3_V5_Comfortline,private,offer,650,test,limousine,1999,manual,150,passat,150000,6,petrol,volkswagen,yes,27/03/2016 0:00,34471,31/03/2016 10:17
28/03/2016 23:54,Mazda_6_2.0_CD,private,offer,2000,test,limousine,2003,manual,121,6_reihe,150000,10,,mazda,,28/03/2016 0:00,81677,31/03/2016 0:17
23/03/2016 14:37,Mitsubishi_carisma_1.8,private,offer,350,test,limousine,1997,manual,125,carisma,150000,10,,mitsubishi,no,23/03/2016 0:00,17335,31/03/2016 1:47
24/03/2016 9:36,Fiat_Grande_Punto_1.2_8V_Active_/_Keine_39.000_KM_gelaufen_!!!,private,offer,4499,control,small car,2009,manual,65,punto,40000,9,petrol,fiat,no,24/03/2016 0:00,47809,28/03/2016 18:47
30/03/2016 18:45,Seat_Ibiza_1_4_16_V,private,offer,2200,test,,2017,manual,80,ibiza,150000,1,petrol,seat,yes,30/03/2016 0:00,85051,30/03/2016 18:45
5/3/2016 14:58,Neuwagen__Mercedes_Benz_B_180_Style__Neupreis_31.231__00_Euro.,private,offer,25500,control,bus,2015,manual,122,b_klasse,5000,11,petrol,mercedes_benz,no,28/12/2015 0:00,76287,27/03/2016 16:18
12/3/2016 11:55,Moin_honda,private,offer,650,test,small car,1990,manual,63,civic,80000,11,petrol,honda,no,12/3/2016 0:00,27313,28/03/2016 5:47
7/3/2016 21:49,Suche_Golf_2_gti_g_60_oder_vr6,private,offer,0,control,,1990,,0,,150000,0,,volkswagen,,7/3/2016 0:00,23769,13/03/2016 2:17
27/03/2016 14:55,"Mustang__""FASTBACK""",private,offer,23500,control,coupe,1972,automatic,280,mustang,100000,7,petrol,ford,no,27/03/2016 0:00,46284,30/03/2016 19:47
23/03/2016 17:39,Audi_A3_2.0_TDI_Sportback_DPF_quattro_Ambition,private,offer,7950,control,station wagon,2007,manual,140,a3,150000,8,diesel,audi,no,23/03/2016 0:00,90482,5/4/2016 21:44
30/03/2016 1:56,Mazda_6_Sport_Kombi_2.3,private,offer,2700,test,station wagon,2004,manual,166,6_reihe,150000,4,petrol,mazda,no,30/03/2016 0:00,93095,6/4/2016 19:17
26/03/2016 12:41,Audi_A3_1.6_Mit_TÃV**,private,offer,1350,control,small car,1997,manual,101,a3,150000,9,petrol,audi,no,26/03/2016 0:00,94265,26/03/2016 12:41
23/03/2016 19:37,Peugeot_203_SW,private,offer,500,control,station wagon,2002,manual,106,2_reihe,150000,9,petrol,peugeot,,23/03/2016 0:00,31832,23/03/2016 19:37
28/03/2016 4:03,Mazda_323_F_1.5_Exclusive,private,offer,1500,control,limousine,1998,manual,88,3_reihe,150000,11,petrol,mazda,no,28/03/2016 0:00,13583,6/4/2016 10:17
28/03/2016 15:25,POLO_HIGHLINE_1.9_TDI,private,offer,2150,test,,2005,manual,101,polo,150000,1,,volkswagen,no,28/03/2016 0:00,61169,1/4/2016 2:46
2/4/2016 22:58,BMW_525d_Touring_Aut.,private,offer,8700,test,station wagon,2005,automatic,177,5er,150000,5,diesel,bmw,no,2/4/2016 0:00,80807,7/4/2016 1:46
2/4/2016 16:58,Opel_Astra_G_Coupe_Automatik_Bertone_2.2_Top_Zustand_Geflegt,private,offer,2499,control,coupe,2001,automatic,147,astra,150000,3,petrol,opel,no,2/4/2016 0:00,13585,6/4/2016 16:46
12/3/2016 18:31,Volkswagen_Golf,private,offer,8200,test,limousine,2007,manual,140,golf,125000,12,petrol,volkswagen,no,12/3/2016 0:00,56288,13/03/2016 19:12
8/3/2016 14:47,Volkswagen_Golf_Variant_2.0_TOP_Klimaa._ALU_11/2017TÃV,private,offer,3150,test,station wagon,2003,manual,116,golf,150000,6,petrol,volkswagen,no,8/3/2016 0:00,30165,9/3/2016 13:44
19/03/2016 21:55,Auto_vw_polo,private,offer,850,control,small car,1996,manual,54,,150000,4,,volkswagen,no,19/03/2016 0:00,21483,7/4/2016 14:58
3/4/2016 19:54,Volkswagen_Golf_1.9_TDI_DSG_Goal,private,offer,4250,test,limousine,2006,automatic,105,golf,150000,9,diesel,volkswagen,no,3/4/2016 0:00,8209,5/4/2016 20:45
21/03/2016 5:36,Mx_3_v6_scheunenfund_garagenfund,private,offer,300,test,,1995,manual,133,mx_reihe,150000,12,,mazda,no,21/03/2016 0:00,15344,2/4/2016 2:47
6/3/2016 23:42,Opel_corsa_b,private,offer,1299,control,small car,1999,manual,60,corsa,125000,8,petrol,opel,no,6/3/2016 0:00,85368,20/03/2016 19:17
19/03/2016 17:46,Volkswagen_Golf_1.4_Special/Zahnriemen_NEU,private,offer,3000,control,limousine,2002,manual,75,golf,125000,12,petrol,volkswagen,no,19/03/2016 0:00,30177,7/4/2016 4:15
19/03/2016 12:54,Mercedes_Benz_S_500_4Matic_7G_TRONIC,private,offer,22000,test,limousine,2007,automatic,387,s_klasse,150000,11,petrol,mercedes_benz,no,19/03/2016 0:00,15859,6/4/2016 17:46
8/3/2016 3:57,VW_JETTA__FLAIR_/19_II_mit_Standheizung__Euro_4__Kat_,private,offer,500,control,limousine,1991,manual,95,jetta,150000,2,petrol,volkswagen,no,8/3/2016 0:00,13187,11/3/2016 7:47
11/3/2016 13:45,Peugeot_307_CC_135,private,offer,5699,test,cabrio,2004,manual,136,3_reihe,125000,9,petrol,peugeot,no,11/3/2016 0:00,58300,5/4/2016 6:46
17/03/2016 12:55,Renault_Twingo_Faltdach_e_Fenster/Spiegel__Tuev/AU_3/2018,private,offer,850,test,small car,1997,manual,58,twingo,150000,2,petrol,renault,no,17/03/2016 0:00,45964,24/03/2016 6:17
4/4/2016 19:50,Audi_A3_1.6_Mit_Euro_4,private,offer,1650,test,limousine,2001,manual,101,a3,150000,6,petrol,audi,no,4/4/2016 0:00,27283,6/4/2016 22:16
19/03/2016 15:57,BMW_330i_mit_LPG_Gasanlage,private,offer,9490,control,limousine,2005,manual,258,3er,150000,3,lpg,bmw,no,19/03/2016 0:00,32545,24/03/2016 10:47
11/3/2016 20:45,Oldtimer_Jaguar_XJ_12_Baujahr_1974,private,offer,0,control,limousine,1976,manual,287,x_type,30000,7,petrol,jaguar,,11/3/2016 0:00,31180,12/3/2016 11:17
11/3/2016 17:48,Seat_Ibiza_rot_50_PS_neu_TÃV,private,offer,1111,control,small car,1998,manual,50,ibiza,150000,1,petrol,seat,no,11/3/2016 0:00,23568,20/03/2016 3:15
7/3/2016 10:48,Volkswagen_Caddy_Edition_30,private,offer,11500,test,station wagon,2013,manual,102,caddy,125000,2,diesel,volkswagen,no,7/3/2016 0:00,17209,7/3/2016 10:48
28/03/2016 17:43,Ford_Transit_Tourneo_TDCi__Trend,private,offer,15950,test,bus,2012,manual,140,others,40000,8,diesel,ford,no,28/03/2016 0:00,45475,1/4/2016 2:16
4/4/2016 20:40,BMW_114i,private,offer,10990,control,limousine,2012,manual,102,1er,90000,9,petrol,bmw,no,4/4/2016 0:00,67165,6/4/2016 22:46
19/03/2016 12:56,VW_Polo_9N_zu_verkaufen._TÃV_NEU!!!,private,offer,2000,test,small car,2003,manual,54,polo,150000,11,,volkswagen,no,19/03/2016 0:00,9623,6/4/2016 17:46
24/03/2016 9:38,Nissan_primera_1_6_73kw,private,offer,250,control,limousine,1998,manual,95,primera,90000,4,,nissan,yes,24/03/2016 0:00,6110,24/03/2016 9:38
17/03/2016 20:46,FordFiesta_5_TÃRE_/_Tuev/Au_07/2016_/_8_fach_Bereift._Steuerkette.,private,offer,650,control,small car,1998,manual,60,fiesta,70000,2,petrol,ford,yes,17/03/2016 0:00,50823,29/03/2016 2:44
26/03/2016 11:54,Audi_80_1.8_S,private,offer,550,control,limousine,1989,manual,0,80,150000,0,petrol,audi,,26/03/2016 0:00,27283,29/03/2016 13:47
23/03/2016 13:49,Nissan_Almera_1.6_s_ohne_TÃV,private,offer,450,test,,2000,,0,almera,150000,6,petrol,nissan,,23/03/2016 0:00,26382,23/03/2016 13:49
20/03/2016 15:30,Volkswagen_Golf_1_4,private,offer,1100,test,small car,1999,manual,75,golf,150000,9,petrol,volkswagen,,20/03/2016 0:00,61231,21/03/2016 21:11
14/03/2016 22:56,BMW_323_Ci,private,offer,3100,control,coupe,1999,manual,170,3er,150000,9,petrol,bmw,no,14/03/2016 0:00,67459,5/4/2016 7:52
2/4/2016 0:59,Smart_cdi/top/gruene_plakette,private,offer,2950,test,,2017,automatic,0,,150000,0,,smart,,1/4/2016 0:00,42119,6/4/2016 6:15
27/03/2016 18:38,VW_EOS__Leder__Navi__PDC__Tempomat_u.v._mehr__topgepflegt,private,offer,13900,control,cabrio,2011,manual,140,eos,100000,2,diesel,volkswagen,,27/03/2016 0:00,47807,30/03/2016 23:46
4/4/2016 11:45,Andere_Renault_R_16_TS,private,offer,10500,control,limousine,1975,manual,83,,30000,6,petrol,sonstige_autos,no,4/4/2016 0:00,14195,6/4/2016 12:44
2/4/2016 2:57,1.0L__EURO4+UNFALLFREI+GRÃNE_PLACKETTE+TÃV/AU_bis_04/2018+TIP_TOP,private,offer,1500,control,small car,2002,manual,58,corsa,5000,1,petrol,opel,no,2/4/2016 0:00,10365,6/4/2016 6:17
24/03/2016 23:57,BMW_116i_Aut._Navi/Klimaauto./Euro_4,private,offer,10900,test,limousine,2007,automatic,122,1er,40000,11,petrol,bmw,,24/03/2016 0:00,21129,6/4/2016 4:46
11/3/2016 22:57,1776881400,private,offer,0,control,limousine,2003,manual,204,3er,5000,5,diesel,bmw,,11/3/2016 0:00,64319,22/03/2016 3:46
9/3/2016 20:39,Opel_fcc,private,offer,500,test,small car,1997,manual,0,astra,150000,8,petrol,opel,no,9/3/2016 0:00,17034,12/3/2016 21:47
22/03/2016 20:37,A3_Sportback_2.0TDI_Ambition_DPF__Leder_Beige__NAVI,private,offer,3600,control,limousine,2005,manual,0,a3,150000,9,diesel,audi,,22/03/2016 0:00,44267,22/03/2016 20:37
9/3/2016 11:54,Volkswagen_Passat_CC_2.0_Blue_TDI,private,offer,15899,test,coupe,2012,manual,140,passat,150000,9,diesel,volkswagen,no,9/3/2016 0:00,12099,5/4/2016 17:45
17/03/2016 10:39,Opel_Corsa_D_1.2_Selection_*Scheckheftgepflegt+Unfallfrei*,private,offer,6950,test,small car,2012,manual,70,corsa,40000,11,petrol,opel,no,17/03/2016 0:00,68753,19/03/2016 9:44
19/03/2016 16:25,VW_Vento_mit_Klima_und_TÃV,private,offer,950,test,,2017,manual,0,others,150000,5,petrol,volkswagen,,19/03/2016 0:00,56322,24/03/2016 23:46
23/03/2016 13:40,Renault_zu_Verkauf,private,offer,1600,test,bus,2005,manual,130,scenic,5000,0,,renault,,23/03/2016 0:00,49086,26/03/2016 6:16
11/3/2016 17:55,Opel_Astra_1.9_CDTI,private,offer,1900,control,,2016,manual,120,astra,150000,5,,opel,yes,11/3/2016 0:00,58540,12/3/2016 8:15
15/03/2016 15:48,Audi_a4_2_5_tdi_v6_facelift,private,offer,0,control,,2000,manual,150,a4,150000,3,diesel,audi,yes,15/03/2016 0:00,91785,6/4/2016 7:46
22/03/2016 19:55,Mitsubishi_Eclipse_mit_TÃV_bis_2018,private,offer,1500,test,coupe,1992,manual,150,others,150000,8,petrol,mitsubishi,no,22/03/2016 0:00,63741,31/03/2016 19:16
26/03/2016 18:52,Vw_Golf_Country_mit_Faltdach_4x4,private,offer,2600,test,suv,1991,manual,98,golf,150000,4,petrol,volkswagen,yes,26/03/2016 0:00,50181,2/4/2016 10:46
21/03/2016 18:51,BMW_525tds,private,offer,1250,test,limousine,1999,manual,143,5er,150000,1,diesel,bmw,no,21/03/2016 0:00,32049,6/4/2016 21:16
11/3/2016 17:36,Gepflegter_Golf_3_Joker_zu_verkaufen,private,offer,1000,control,small car,1997,manual,75,golf,150000,4,petrol,volkswagen,,11/3/2016 0:00,26901,5/4/2016 17:17
31/03/2016 20:46,Bastlerfahrzeug_mit_TÃV_bis_10.2017,private,offer,350,test,small car,1994,manual,55,polo,150000,10,petrol,volkswagen,,31/03/2016 0:00,1728,2/4/2016 16:44
23/03/2016 5:52,Astra_G_1.2er_mit_TÃV,private,offer,1050,control,limousine,1998,manual,65,astra,150000,5,,opel,no,23/03/2016 0:00,65795,5/4/2016 18:46
17/03/2016 14:49,Volkswagen_Golf_1.6,private,offer,2000,control,limousine,1999,manual,101,golf,150000,9,petrol,volkswagen,no,17/03/2016 0:00,41236,6/4/2016 21:17
30/03/2016 16:51,Mercedes_Benz_E_55_AMG_Automatik,private,offer,7900,test,limousine,2004,automatic,476,e_klasse,100000,4,petrol,mercedes_benz,yes,30/03/2016 0:00,73479,7/4/2016 7:45
26/03/2016 13:53,VW_Polo_9N__1.4__Sondermodell___tour_,private,offer,5900,control,small car,2008,manual,80,polo,60000,5,petrol,volkswagen,no,26/03/2016 0:00,37412,6/4/2016 2:17
4/4/2016 18:38,BMW_e36_Touring,private,offer,4200,test,station wagon,1998,manual,102,3er,150000,0,petrol,bmw,,4/4/2016 0:00,32657,6/4/2016 20:19
30/03/2016 20:39,Volkswagen_4,private,offer,1500,control,coupe,1999,manual,101,golf,150000,12,petrol,volkswagen,no,30/03/2016 0:00,21723,7/4/2016 12:45
28/03/2016 19:38,Astra_twin_top,private,offer,7100,control,cabrio,2006,manual,110,astra,125000,12,petrol,opel,,28/03/2016 0:00,28307,7/4/2016 1:45
10/3/2016 18:45,Fiat_Punto_60_SX,private,offer,600,test,small car,1996,manual,60,punto,150000,4,petrol,fiat,no,10/3/2016 0:00,87651,3/4/2016 22:44
9/3/2016 23:52,Sharan_1.9tdi_2_hand_tempomat_pdc_dvd,private,offer,3600,test,bus,2003,manual,131,sharan,150000,12,diesel,volkswagen,no,9/3/2016 0:00,50354,11/3/2016 17:15
3/4/2016 14:56,Schlachtfest_BMW_316i,private,offer,0,test,,2016,manual,102,,150000,0,,bmw,,3/4/2016 0:00,26721,5/4/2016 14:15
7/3/2016 8:56,Mercedes_Benz_CE_230,private,offer,3650,control,coupe,1991,automatic,132,others,150000,11,petrol,mercedes_benz,no,7/3/2016 0:00,12105,10/3/2016 20:45
30/03/2016 21:53,Volkswagen_Golf_Cabrio_2.0_AUTOMATIK_SITZHEIZUNG_US_MODELL,private,offer,3450,test,cabrio,1999,automatic,116,golf,150000,1,petrol,volkswagen,no,30/03/2016 0:00,49205,5/4/2016 12:20
7/3/2016 11:38,Peugeot_206_CC_135,private,offer,1990,test,cabrio,2003,manual,136,2_reihe,150000,5,petrol,peugeot,no,7/3/2016 0:00,68169,17/03/2016 19:15
21/03/2016 13:59,VW_Polo_Ersatzteilauto,private,offer,0,test,small car,1998,,0,,150000,0,,volkswagen,,21/03/2016 0:00,48308,24/03/2016 2:18
9/3/2016 18:39,Peugeot_205_Gti_/Xs,private,offer,0,test,,1990,,0,2_reihe,5000,0,,peugeot,,9/3/2016 0:00,16248,3/4/2016 10:47
9/3/2016 14:48,Honda_CRX_1.6_ESi_TARGA,private,offer,950,test,coupe,1993,manual,125,cr_reihe,150000,1,petrol,honda,no,9/3/2016 0:00,50825,12/3/2016 13:17
29/03/2016 23:41,Seat_Alhambra_1.9_TDI_Sport,private,offer,1650,control,bus,2000,manual,116,alhambra,150000,9,diesel,seat,no,29/03/2016 0:00,52249,29/03/2016 23:41
31/03/2016 12:37,Ford_S_Max_2.0_TDCi_DPF_Titanium,private,offer,5900,test,bus,2007,manual,140,s_max,150000,4,diesel,ford,yes,31/03/2016 0:00,31698,6/4/2016 5:46
